distretto,day_of_year,precipitation_p1,precipitation_p10,precipitation_p25,precipitation_p75,precipitation_p50,precipitation_p95,precipitation_p99
7657.0,1.0,0.0,0.0,0.0,0.0,0.0,8.681969747874028,8.681969747874028
11058.0,1.0,0.0,0.0,0.0,0.0,0.0,8.832500457763672,8.832500457763672
7662.0,1.0,0.0,0.0,0.0,0.0,0.0,5.852915811505376,5.852915811505376
7661.0,1.0,0.0,0.0,0.0,0.0,0.0,5.289808279093396,5.289808279093396
7663.0,1.0,0.0,0.0,0.0,0.0,0.0,4.962794701021265,4.962794701021265
7667.0,1.0,0.0,0.0,0.0,0.0,0.0,5.598755788556344,5.598755788556344
7660.0,1.0,0.0,0.0,0.0,0.0,0.0,4.85164565180745,4.85164565180745
7658.0,1.0,0.0,0.0,0.0,0.0,0.0,5.499172674434133,5.499172674434133
7666.0,1.0,0.0,0.0,0.0,0.0,0.0,4.095551387299882,4.095551387299882
7659.0,1.0,0.0,0.0,0.0,0.0,0.0,5.727557838023516,5.727557838023516
7656.0,1.0,0.0,0.0,0.0,0.0,0.0,7.581046770097295,7.581046770097295
7669.0,1.0,0.0,0.0,0.0,0.0,0.0,8.31267657923015,8.31267657923015
7668.0,1.0,0.0,0.0,0.0,0.0,0.0,7.544859211751687,7.544859211751687
7670.0,1.0,0.0,0.0,0.0,0.0,0.0,6.106987352141876,6.106987352141876
7639.0,1.0,0.0,0.0,0.0,0.10339344828090279,0.0,7.3604263468553315,7.3604263468553315
7680.0,1.0,0.0,0.0,0.0,0.0,0.0,9.131433214686501,9.131433214686501
7679.0,1.0,0.0,0.0,0.0,0.0,0.0,7.598187745614636,7.598187745614636
7688.0,1.0,0.0,0.0,0.0,0.0,0.0,10.965018614797424,10.965018614797424
7672.0,1.0,0.0,0.0,0.0,0.0,0.0,9.883545636766163,9.883545636766163
7678.0,1.0,0.0,0.0,0.0,0.0,0.0,9.623114032343777,9.623114032343777
7676.0,1.0,0.0,0.0,0.0,0.0,0.0,8.712521844056562,8.712521844056562
7671.0,1.0,0.0,0.0,0.0,0.0,0.0,8.644052719520015,8.644052719520015
7674.0,1.0,0.0,0.0,0.0,0.0,0.0,6.403830274953635,6.403830274953635
7673.0,1.0,0.0,0.0,0.0,0.0,0.0,8.820802702402325,8.820802702402325
7677.0,1.0,0.0,0.0,0.0,0.0,0.0,9.403567327044977,9.403567327044977
7675.0,1.0,0.0,0.0,0.0,0.0,0.0,7.934899111353722,7.934899111353722
7657.0,2.0,0.0,0.0,0.0,4.896188622311222,1.3729187851638471,16.58682550199078,16.58682550199078
11058.0,2.0,0.0,0.0,0.0,5.795429706573486,1.8920164108276367,17.665000915527344,17.665000915527344
7662.0,2.0,0.0,0.0,0.0,3.0027565498771915,0.05863986604285357,11.715841015263258,11.715841015263258
7661.0,2.0,0.0,0.0,0.0,4.558822407784895,0.6311233499459499,11.287926849730276,11.287926849730276
7663.0,2.0,0.0,0.0,0.0,5.074088171419359,3.044703269700441,13.251542380146851,13.251542380146851
7667.0,2.0,0.0,0.0,0.0,4.594097703492257,0.5452269446596412,12.350784785234225,12.350784785234225
7660.0,2.0,0.0,0.0,0.0,5.845091611333892,3.3703818414336912,15.355032885164361,15.355032885164361
7658.0,2.0,0.0,0.0,0.0,4.793331569994101,0.7280966546931603,14.452905556093938,14.452905556093938
7666.0,2.0,0.0,0.0,0.0,3.648261444619362,0.5997771176886052,12.286654161899646,12.286654161899646
7659.0,2.0,0.0,0.0,0.0,5.182274985196552,2.1925014925268465,14.395055361690144,14.395055361690144
7656.0,2.0,0.0,0.0,0.0,5.992390060932746,1.4337234822892027,15.0020192098611,15.0020192098611
7669.0,2.0,0.0,0.0,0.0,4.4395166482238615,0.04857230746946061,13.178484159335031,13.178484159335031
7668.0,2.0,0.0,0.0,0.0,4.469188787921671,0.22108505686787722,12.140939117698844,12.140939117698844
7670.0,2.0,0.0,0.0,0.0,5.672223501855241,0.9627172896140564,10.88217875817974,10.88217875817974
7639.0,2.0,0.0,0.0,0.0,5.427241186925308,1.6374708103229356,13.27803221503987,13.27803221503987
7680.0,2.0,0.0,0.0,0.0,6.6071204528463605,0.7977239073824707,15.948540875938981,15.948540875938981
7679.0,2.0,0.0,0.0,0.0,4.702505003390533,0.9029543108067483,13.956875684368802,13.956875684368802
7688.0,2.0,0.0,0.0,0.0,6.01703993754464,0.00448531619052297,15.651172693549974,15.651172693549974
7672.0,2.0,0.0,0.0,0.0,3.6033753574910583,0.11087206948375339,12.859635749111398,12.859635749111398
7678.0,2.0,0.0,0.0,0.0,4.599449481481906,1.4495126212216438,18.53527585034171,18.53527585034171
7676.0,2.0,0.0,0.0,0.0,5.783231528240216,1.1098387240126157,14.156110733598668,14.156110733598668
7671.0,2.0,0.0,0.0,0.0,3.4257474047132384,0.0,10.694363303046334,10.694363303046334
7674.0,2.0,0.0,0.0,0.0,3.5980271261992507,0.0,11.070874543407669,11.070874543407669
7673.0,2.0,0.0,0.0,0.0,3.1933234769710723,0.31201155188749624,12.855490264493504,12.855490264493504
7677.0,2.0,0.0,0.0,0.0,6.103608821815168,0.25222759844722376,13.9420642565702,13.9420642565702
7675.0,2.0,0.0,0.0,0.0,6.426665270210044,0.0,12.321459737932067,12.321459737932067
7657.0,3.0,0.0,0.0,1.9612703871951112,7.8858125410185,5.332756691055293,16.611246476306686,16.611246476306686
11058.0,3.0,0.0,0.0,1.8920164108276367,6.278613090515137,4.989664077758789,17.665000915527344,17.665000915527344
7662.0,3.0,0.0,0.0,0.054851562472009556,6.881239889885977,4.337130187525772,11.715841015263258,11.715841015263258
7661.0,3.0,0.0,0.0,0.5922358094852723,7.321204232277065,4.946900710287798,12.243800547761884,12.243800547761884
7663.0,3.0,0.0,0.0,3.1042752286313022,7.131055476952764,4.950293182546103,13.586767402374567,13.586767402374567
7667.0,3.0,0.0,0.0,0.0619530618858685,6.259022994254643,3.9010252270365338,12.350784785234225,12.350784785234225
7660.0,3.0,0.0,0.0,3.3703818414336912,7.856527680061394,6.131551846581392,15.382546209556098,15.382546209556098
7658.0,3.0,0.0,0.0,1.0976558318550333,7.639429248812389,4.776730321699947,14.733301094178408,14.733301094178408
7666.0,3.0,0.0,0.0,0.0,4.971656896712933,3.1999365928325245,12.286654161899646,12.286654161899646
7659.0,3.0,0.0,0.0,2.2678795702484957,7.0754662125196,4.964962026008669,14.56535222022708,14.56535222022708
7656.0,3.0,0.0,0.0,1.5124524086082924,8.105311727265484,5.464981642202242,15.524513638415165,15.524513638415165
7669.0,3.0,0.0,0.0,1.0736703663150786,6.957352661238939,4.4497777926053015,13.30098871668613,13.30098871668613
7668.0,3.0,0.0,0.0,0.38188240666668555,6.530152446812882,3.844948444436864,12.944349089893816,12.944349089893816
7670.0,3.0,0.0,0.0,0.15844929733352814,8.862686210223336,5.029800295934888,14.609346423846693,14.609346423846693
7639.0,3.0,0.0,0.0,3.2987532402018203,8.26818775368257,5.7188308408555715,15.01754879620081,15.01754879620081
7680.0,3.0,0.0,0.0,1.4410566848550561,9.19821527313276,6.296115713632538,16.486647740474048,16.486647740474048
7679.0,3.0,0.0,0.0,2.1672770545520286,8.047333125679192,5.480894930583653,14.68555550656248,14.68555550656248
7688.0,3.0,0.0,0.0,0.5459994956829061,8.425795949787032,5.183807552211941,15.889135424360436,15.889135424360436
7672.0,3.0,0.0,0.0,1.1004962125086208,7.5286318841698625,4.361908517513348,12.859635749111398,12.859635749111398
7678.0,3.0,0.0,0.0,1.046567771522212,7.775942388807433,5.710099408817973,18.591991287705113,18.591991287705113
7676.0,3.0,0.0,0.0,1.3307282344189881,7.7915452074296985,6.1975103910005584,14.351692721664872,14.351692721664872
7671.0,3.0,0.0,0.0,1.3248534390095912,7.46581910842273,4.469591973872666,12.228681423620385,12.228681423620385
7674.0,3.0,0.0,0.0,0.29282603960558284,6.419259835045182,3.5248910685192336,11.562310186950464,11.562310186950464
7673.0,3.0,0.0,0.0,1.2948332633247654,7.231541642550687,4.33519027020075,12.873579535763723,12.873579535763723
7677.0,3.0,0.0,0.0,0.008670965897834906,7.78884686266047,4.84431934976498,14.464409012212823,14.464409012212823
7675.0,3.0,0.0,0.0,0.055670197067585706,9.57757508737805,5.513926220007885,14.168870227911212,14.168870227911212
7657.0,4.0,0.0,0.0,4.899973296721356,12.568633559713001,7.797023686623207,16.850544182782095,16.850544182782095
11058.0,4.0,0.0,0.0,4.947754859924316,12.557226181030273,6.7406206130981445,17.665000915527344,17.665000915527344
7662.0,4.0,0.0,0.0,1.7327098040044269,11.66984917582706,6.159497865007774,13.736128166286703,13.736128166286703
7661.0,4.0,0.0,0.0,2.682623497853996,11.505188343626305,7.909703075531099,14.878284535856325,14.878284535856325
7663.0,4.0,0.0,0.0,4.620144310128703,12.68255220787281,7.596820079787648,14.378802574763336,14.378802574763336
7667.0,4.0,0.0,0.0,1.3353273899227416,10.436137215662704,7.581201418411578,13.415449435027183,13.415449435027183
7660.0,4.0,0.0,0.0,5.940371883745625,13.61745634267441,8.2256053947146,15.714665993992032,15.714665993992032
7658.0,4.0,0.0,0.0,3.091341719038042,12.04947464641071,7.721288478465725,14.773560933302456,14.773560933302456
7666.0,4.0,0.0,0.0,1.6514869492104711,9.141297251112917,7.442068173022981,12.389905580561212,12.389905580561212
7659.0,4.0,0.0,0.0,4.437105539404219,12.627602378654752,7.388577190574107,15.302746170755738,15.302746170755738
7656.0,4.0,0.0,0.0,4.411039414346994,12.40844081214081,8.022407562887791,15.938750186539332,15.938750186539332
7669.0,4.0,0.0,0.0,1.623786439945515,10.64070312128956,7.103308627639317,13.391238177649331,13.391238177649331
7668.0,4.0,0.0,0.0,1.1664624727313366,9.794942478234278,6.653938513998875,13.241287458981441,13.241287458981441
7670.0,4.0,0.0,0.0,2.0362600258739296,12.015619061456658,8.49914912917571,15.55022719264747,15.55022719264747
7639.0,4.0,0.0,0.0,4.365006087325217,12.932459963478085,7.646907736173666,15.07692585966688,15.07692585966688
7680.0,4.0,0.0,0.0,4.479621798131761,13.04185919730146,8.682805525706492,16.596716793266395,16.596716793266395
7679.0,4.0,0.0,0.0,4.574874658216376,12.342680059880527,7.765622910993074,15.30742646416639,15.30742646416639
7688.0,4.0,0.0,0.0,2.65910193889192,13.521518680633259,8.357241225797843,15.93432229265724,15.93432229265724
7672.0,4.0,0.0,0.0,1.6392901565018991,10.545612921765823,7.294204964416041,15.37210351713126,15.37210351713126
7678.0,4.0,0.0,0.0,3.388411131372975,13.034576176505794,8.74791668510406,19.777225232176963,19.777225232176963
7676.0,4.0,0.0,0.0,4.6460103409221984,12.577171544103534,9.257890108585064,15.10574999188946,15.10574999188946
7671.0,4.0,0.0,0.0,1.3269123992998877,9.727349361394863,5.915021298835433,13.631269476950909,13.631269476950909
7674.0,4.0,0.0,0.0,0.3499744100568424,8.325727076494367,4.993585094034166,12.743557646461783,12.743557646461783
7673.0,4.0,0.0,0.0,1.5714808653365069,10.615860558724075,7.345981210999983,13.539682499079172,13.539682499079172
7677.0,4.0,0.0,0.0,1.8976645469779356,12.937711957588661,9.25023951418333,15.616074302071862,15.616074302071862
7675.0,4.0,0.0,0.0,2.0882273263069218,12.574105671216008,9.533296081109233,14.985595110068656,14.985595110068656
